Vigencia_Ejecucion;No_Localidad;Nombre_Localidad;Sector;Entidad;Codigo_Proyecto;Cod_meta_proyecto_extendida;Meta_proyecto;No_CRP;Fecha_Registro;No_Compromiso;Compromiso;Plazo;Objeto;Modalidad_seleccion;Descripcion_Mod_Selec;Tipo_Doc_BP_Beneficiario;Valor_CRP_Asignado_presupuestos_participativos;Codigo_propuestas_financiadas_CRP
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;1848;30/08/2022;CPS5012022;CONTRATO DE PRESTACION DE SERVICIOS;123;Prestar sus servicios de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.405.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;1849;30/08/2022;4862022AG74776;CONTRATO DE PRESTACION DE SERVICIOS;123;Prestar sus servicios de sabedores y/o sabedoras de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relaci;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.405.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;1852;30/08/2022;4722022AG74776;CONTRATO DE PRESTACION DE SERVICIOS;123;Prestar sus servicios de sabedores y/o sabedoras de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relaci;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.405.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;1854;31/08/2022;CPS4732022;CONTRATO DE PRESTACION DE SERVICIOS;122;Prestar sus servicios de apoyo asistencial y logístico  en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento de capacidades y pr;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;1857;31/08/2022;CPS4972022;CONTRATO DE PRESTACION DE SERVICIOS;122;Prestar sus servicios de apoyo asistencial y logístico  en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento de capacidades y pr;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2129;4/10/2022;5502022  76384;CONTRATO DE PRESTACION DE SERVICIOS;88;Prestar sus servicios de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 7.524.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2130;4/10/2022;5392022  76384;CONTRATO DE PRESTACION DE SERVICIOS;88;Prestar sus servicios de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 7.524.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2131;4/10/2022;5402022  76385;CONTRATO DE PRESTACION DE SERVICIOS;88;Prestar sus servicios de apoyo asistencial y logístico  en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento de capacidades y pr;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 7.200.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2132;4/10/2022;5492022  76385;CONTRATO DE PRESTACION DE SERVICIOS;88;Prestar sus servicios de apoyo asistencial y logístico  en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias relacionados con fortalecimiento de capacidades y pr;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 7.200.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2181;11/10/2022;2022;POLIZAS;81;PAGO ARL CONTRATISTAS DE PRESTACION DE SERVICIOS NIVELES DE RIESGOS IV Y V, FONDO DE DESARROLLO LOCAL DE CIUDAD BOLIVAR.;91;N/A RELACIÓN DE AUTORIZACIÓN;NIT;$ 2.481.360;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2341;25/11/2022;4042022;CONTRATO DE PRESTACION DE SERVICIOS;36;"Adición 001: Adicionar y prorrogar el CPS-404-2022 que tiene por objeto ""Contratar el servicio de transporte terrestre automotor para el traslado de personal con el fin de desarrollar todas las actividades en el marco de la gestión de los proyectos 1987 d";17;SELEC. ABREV.  MARCO DE PRECIOS;NIT;$ 19.480.518;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2416;28/12/2022;7742022CIA;CONTRATOS INTERADMINISTRATIVOS;4;Aunar esfuerzos técnicos, administrativos y financieros para promover el uso e implementación de tecnologías limpias en la producción agropecuaria mediante procesos de asistencia técnica, ordenamiento ambiental predial y fortalecimiento a emprendimientos ;10;CONTRATACIÓN DIRECTA;NIT;$ 80.181.144;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2466;29/12/2022;474CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-474-2022 que tiene por objeto ""Prestar sus servicios profesionales en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias con relacion";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 11.040.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2481;29/12/2022;477CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-477-2022 que tiene por objeto ""Prestar sus servicios de apoyo asistencial y logístico en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complemen";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.600.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2483;29/12/2022;471CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-471-2022 que tiene por objeto ""Prestar sus servicios profesionales en el desarrollo de las actividades concernientes con la socialización sensibilización y acompañamiento en la ejecución de las iniciativas de presupuestos part";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.600.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2484;29/12/2022;463CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-463-2022 que tiene por objeto "" Prestar sus servicios profesionales en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias con relacio";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.600.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2490;29/12/2022;472CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-472-2022 que tiene por objeto "" Prestar sus servicios de sabedores y/o sabedoras de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de pre";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.762.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2501;29/12/2022;480CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-480-2022 que tiene por objeto ""Prestar sus servicios de apoyo asistencial y logístico en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complemen";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 4.240.050;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2503;29/12/2022;497CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-497-2022 que tiene por objeto ""Prestar sus servicios de apoyo asistencial y logístico en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complemen";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.780.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2504;29/12/2022;493CPS2021;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-493-2022 que tiene por objeto ""Prestar sus servicios de apoyo asistencial y logístico en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complemen";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.600.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2505;29/12/2022;491CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-491-2022 que tiene por objeto ""Prestar sus servicios de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y a";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.762.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2506;29/12/2022;498CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-498-2022 que tiene por objeto ""Prestar sus servicios de apoyo asistencial y logístico en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complemen";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.780.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2508;29/12/2022;501CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-501-2022 que tiene por objeto ""Prestar sus servicios de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y a";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.762.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2517;29/12/2022;486CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-486-2022 que tiene por objeto ""Prestar sus servicios de sabedores y/o sabedoras de apoyo en conocimientos empíricos y/o comunitarios en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de pres";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 3.950.100;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2524;29/12/2022;476CPS2022A;CONTRATO DE PRESTACION DE SERVICIOS;2;"Adicionar y prorrogar el CPS-476-2022 que tiene por objeto ""Prestar sus servicios profesionales apoyando la coordinación en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades com";01;LICITACIÓN PÚBLICA;Cedula de Ciudadanía;$ 12.420.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;AMBIENTE;AMBIENTE;1898;1208;Implementar acopañar y/o fortalecer 400 PROCEDAS.;2531;30/12/2022;CPS4792022;CONTRATO DE PRESTACION DE SERVICIOS;1;"Adicionar y prorrogar el CPS-479-2022 que tiene por objeto ""Prestar sus servicios profesionales en el desarrollo de las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos y actividades complementarias con relacion";10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.600.000;"16026;16365;16513;16864;17475;18761;30205;30206;30207;30208;30209"
2022;19;Ciudad Bolívar;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1926;1198;Capacitar 4.000 personas en los campos deportivos.;2456;28/12/2022;CPS8332022;CONTRATO DE PRESTACION DE SERVICIOS;3;Contratar los servicios para ejecutar los eventos recreo deportivos y las escuelas de formación deportiva, en el marco del proyecto 1926 ¿Ciudad Bolívar, un nuevo contrato social y ambiental en deporte y nuevas tendencias para los habitantes de la localid;01;LICITACIÓN PÚBLICA;NIT;$ 1.734.737.250;"16260;30212;30213;30214"
2022;19;Ciudad Bolívar;CULTURA, RECREACIÓN Y DEPORTE;IDRD;1926;1199;Vincular 4.000 personas en actividades recreo-deportivas comunitarias.;2456;28/12/2022;CPS8332022;CONTRATO DE PRESTACION DE SERVICIOS;3;Contratar los servicios para ejecutar los eventos recreo deportivos y las escuelas de formación deportiva, en el marco del proyecto 1926 ¿Ciudad Bolívar, un nuevo contrato social y ambiental en deporte y nuevas tendencias para los habitantes de la localid;01;LICITACIÓN PÚBLICA;NIT;$ 1.053.278.211;"16523;30218;30219;30220;30221"
2022;19;Ciudad Bolívar;AMBIENTE;IDPYBA;1931;1217;Atender 40.000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;1745;3/06/2022;6432021CPS62124;CONTRATO DE PRESTACION DE SERVICIOS;211;"Adicionar y prorrogar el CPS-643-2021 que tiene por objeto ""Prestar los servicios de esterilización quirúrgica para caninos y felinos, brigadas médicas y atención de urgencias veterinarias, que permitan garantizar la implementación de los programas de pro";01;LICITACIÓN PÚBLICA;NIT;$ 656.000.000;"15765;17264;18499;19203;19436"
2022;19;Ciudad Bolívar;AMBIENTE;IDPYBA;1931;1217;Atender 40.000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;1880;12/09/2022;5142022CPS75605;CONTRATO DE PRESTACION DE SERVICIOS;110;Prestar servicios profesionales para apoyar a la alcaldesa local en la promoción, acompañamiento y seguimiento para la atención y protección de los animales domésticos y silvestres de la localidad.;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 21.600.000;"15765;17264;18499;19203;19436"
2022;19;Ciudad Bolívar;AMBIENTE;IDPYBA;1931;1217;Atender 40.000 animales en urgencias, brigadas médico veterinarias, acciones de esterilización, educación y adopción.;2530;30/12/2022;846CPS2022;CONTRATO DE PRESTACION DE SERVICIOS;2;PRESTAR LOS SERVICIOS DE ATENCIÓN DE URGENCIAS VETERINARIAS Y SUMINISTRO DE ALIMENTOS Y ELEMENTOS PARA LA ATENCIÓN DE CANINOS Y FELINOS QUE SE ENCUENTRAN EN CONDICIÓN DE VULNERABILIDAD Y BAJO LA PROTECCIÓN DE HOGARES DE PASO, REFUGIOS, ALBERGUES Y FUNDACI;10;CONTRATACIÓN DIRECTA;NIT;$ 120.919.400;"15765;17264;18499;19203;19436"
2022;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;2016;26/09/2022;CIA4472022;CONVENIO INTERADMINISTRATIVO;96;Adición 1 CIA-409-2022 -  CIA-447-2022  cuyo objeto es “Aunar esfuerzos técnicos, administrativos y financieros con el fin de desarrollar acciones articuladas entre la SCRD, el IDARTES y los Fondos de Desarrollo Local, orientadas a fomentar procesos de fo;13;OTRAS FORMAS DE CONTRATACIÓN DIRECTA;NITC;$ 200.000.000;"19781;30233;30234;30235"
